id	CON_count	OGD_count	CON_fpkm	OGD_fpkm	log2(FC)	Pvalue	FDR	significant
ENSMUST00000172501	1041.26666666667	1060.19	56.8866666666667	57.1266666666667	0.00607380402115022	0.0812445386890609	0.844749555497707	no
ENSMUST00000172664	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000172812	30125.1	48058.32	135.85	218.293333333333	0.684253505612589	0.118645427742204	0.941010063159141	no
ENSMUST00000172817	1.66666666666667	2.33333333333333	0.0666666666666667	0.09	0.432959407276106	1	1	no
ENSMUST00000172838	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000172872	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000172874	0	1	0.001	0.02	4.32192809488736	0.510556559771337	1	no
ENSMUST00000172952	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173025	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173070	90.4066666666667	87.5266666666667	6.58333333333333	6.21	-0.0842249790101893	0.167082488821464	1	no
ENSMUST00000173141	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173293	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173314	1033.93	1646.56666666667	58.66	93.7866666666667	0.677005763147196	0.116175537639019	0.938162969509841	no
ENSMUST00000173461	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173499	0	45.4433333333333	0.001	3.32666666666667	11.6998615995035	5.69305986228791e-08	6.35155711969254e-05	yes
ENSMUST00000173523	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173553	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173637	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173672	1275.87666666667	1542.65666666667	1.93666666666667	2.38	0.297385910624568	0.750989385126798	1	no
ENSMUST00000173738	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173825	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000173840	0.666666666666667	0.666666666666667	0.03	0.0266666666666667	-0.16992500144231	1	1	no
ENSMUST00000174005	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000174074	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000174287	180.123333333333	586.563333333333	1.88	6.20333333333333	1.72231098766036	6.64772722230036e-07	0.000512195985065918	yes
ENSMUST00000174440	0	0.666666666666667	0.001	0.00333333333333333	1.7369655941662	0.672266501519907	1	no
ENSMUST00000174511	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000174600	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000174630	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000174714	20.6566666666667	20.2833333333333	1.26333333333333	1.22	-0.0503541998870455	0.398363009218534	1	no
ENSMUST00000174768	0	1	0.001	0.0133333333333333	3.7369655941662	0.673514722090723	1	no
ENSMUST00000174808	3355.56333333333	4546.32666666667	161.676666666667	218.766666666667	0.436281449692661	0.738125538665872	1	no
ENSMUST00000174829	0	3.11333333333333	0.001	0.0933333333333333	6.54432051622381	0.174107351701957	1	no
ENSMUST00000174851	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000175699	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000175753	0.666666666666667	1.33333333333333	0.00666666666666667	0.0133333333333333	0.999999999999996	1	1	no
ENSMUST00000175814	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000175861	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176045	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176050	0.473333333333333	0	0.0333333333333333	0.001	-5.05889368905357	0.65732214029096	1	no
ENSMUST00000176052	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176061	0	0.666666666666667	0.001	0.04	5.32192809488736	0.679531534748757	1	no
ENSMUST00000176154	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176201	55.28	78.1866666666667	0.693333333333333	0.98	0.499232626695273	0.706242905097738	1	no
ENSMUST00000176275	1.33333333333333	4	0.0766666666666667	0.213333333333333	1.47643804394298	0.521247162656507	1	no
ENSMUST00000176283	0	0.666666666666667	0.001	0.0233333333333333	4.54432051622381	0.676058772245974	1	no
ENSMUST00000176391	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176406	0	0.333333333333333	0.001	0.0166666666666667	4.05889368905357	1	1	no
ENSMUST00000176436	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176455	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176545	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176654	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176666	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176811	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176972	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000176977	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177065	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177082	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177104	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177136	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177150	23.1566666666667	25.4833333333333	1.90666666666667	2.06666666666667	0.116253068495848	0.610677244089664	1	no
ENSMUST00000177161	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177201	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177332	0	0.333333333333333	0.001	0.0133333333333333	3.7369655941662	0.999999999999998	1	no
ENSMUST00000177421	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177482	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177492	0.333333333333333	0	0.01	0.001	-3.32192809488736	0.999999999999999	1	no
ENSMUST00000177533	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177552	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177636	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177683	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177702	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177724	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177791	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177888	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177890	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177925	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000177929	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178064	0.11	5.76666666666667	0.00333333333333333	0.22	6.04439411935846	0.0543941112110086	0.73658169741301	no
ENSMUST00000178144	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178191	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178249	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178390	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178424	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178432	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178452	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178495	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178516	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178539	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178540	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178584	22	41.3333333333333	0.266666666666667	0.5	0.906890595608517	0.176097002740424	1	no
ENSMUST00000178608	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178628	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178667	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178692	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178771	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178848	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178865	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178904	25.4666666666667	13.3366666666667	0.446666666666667	0.23	-0.957564733679605	0.00844806090795175	0.33278807060179	no
ENSMUST00000178920	160.333333333333	456.333333333333	1.04666666666667	2.96666666666667	1.50304077696213	9.20688538982246e-07	0.000513590756662263	yes
ENSMUST00000178941	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000178996	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179010	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179013	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179029	0	0.343333333333333	0.001	0.0233333333333333	4.54432051622381	1	1	no
ENSMUST00000179135	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179138	4	4.34	0.416666666666667	0.44	0.0786098346963652	0.836504940860012	1	no
ENSMUST00000179153	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179160	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179170	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179222	4.42	7.43333333333333	0.34	0.583333333333333	0.778785769860832	0.804277661834647	1	no
ENSMUST00000179261	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179324	3.75	0	0.0433333333333333	0.001	-5.4374053123073	0.0744296119951914	0.828602240729331	no
ENSMUST00000179344	22.3333333333333	19.6666666666667	0.283333333333333	0.243333333333333	-0.219566377257685	0.222901584731305	1	no
ENSMUST00000179359	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179400	6.52666666666667	5.39333333333333	0.316666666666667	0.263333333333333	-0.266074860153848	0.492407947562812	1	no
ENSMUST00000179421	10.4433333333333	4.76333333333333	0.426666666666667	0.213333333333333	-1	0.114907814576104	0.938162969509841	no
ENSMUST00000179529	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179640	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179646	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179662	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000179705	1.00666666666667	1.38333333333333	0.0266666666666667	0.03	0.169925001442311	1	1	no
ENSMUST00000179723	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180032	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180074	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180102	3.84333333333333	1.77666666666667	0.166666666666667	0.08	-1.05889368905357	0.310189493604551	1	no
ENSMUST00000180128	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180134	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180175	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180187	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180220	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180221	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180281	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180371	1	1.66666666666667	0.0633333333333333	0.116666666666667	0.881355503501386	0.811733599940729	1	no
ENSMUST00000180377	7.86333333333333	23.08	0.213333333333333	0.643333333333333	1.59245703726808	0.0440954695278545	0.68655887223915	no
ENSMUST00000180379	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180381	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180382	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180383	0	0.333333333333333	0.001	0.01	3.32192809488736	1	1	no
ENSMUST00000180385	57.6566666666667	62.3333333333333	1.99666666666667	2.13666666666667	0.097768353829955	0.380060142238809	1	no
ENSMUST00000180386	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180389	3.66666666666667	3	0.116666666666667	0.103333333333333	-0.1750867065581	0.681018427899129	1	no
ENSMUST00000180391	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	1	1	no
ENSMUST00000180395	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180396	1	0.333333333333333	0.03	0.01	-1.58496250072116	0.716187010422571	1	no
ENSMUST00000180401	0.666666666666667	0	0.0366666666666667	0.001	-5.1963972128035	0.657964973894215	1	no
ENSMUST00000180403	0	2.66666666666667	0.001	0.0566666666666667	5.82442843541655	0.106486143136103	0.921757926032802	no
ENSMUST00000180407	10.3333333333333	14.3333333333333	0.15	0.203333333333333	0.438884241233209	0.947181075832756	1	no
ENSMUST00000180410	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180412	0.666666666666667	1	0.00666666666666667	0.00666666666666667	0	0.999999999999999	1	no
ENSMUST00000180416	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180418	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180420	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180423	0	3.66666666666667	0.001	0.1	6.64385618977473	0.0528067500182822	0.730347902112358	no
ENSMUST00000180427	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180428	3.33333333333333	5.66666666666667	0.153333333333333	0.27	0.816288046827615	0.708823220543173	1	no
ENSMUST00000180431	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180432	14.2166666666667	24.8133333333333	0.286666666666667	0.49	0.773407590134265	0.523127750732865	1	no
ENSMUST00000180434	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	1	1	no
ENSMUST00000180437	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180441	0	0.333333333333333	0.001	0.00333333333333333	1.7369655941662	1	1	no
ENSMUST00000180442	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180444	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180445	0	1	0.001	0.01	3.32192809488736	0.372958413678267	1	no
ENSMUST00000180447	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180450	9	10.6666666666667	0.406666666666667	0.493333333333333	0.278716028066061	0.879835367505678	1	no
ENSMUST00000180455	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180460	0	0.333333333333333	0.001	0.0166666666666667	4.05889368905357	0.999999999999999	1	no
ENSMUST00000180465	3.45	5.34	0.0333333333333333	0.0466666666666667	0.485426827170244	1	1	no
ENSMUST00000180466	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180467	0.333333333333333	1.66666666666667	0.01	0.04	2	0.532270392540261	1	no
ENSMUST00000180468	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	1	1	no
ENSMUST00000180477	44.0966666666667	73.3633333333333	0.696666666666667	1.15333333333333	0.727269095555837	0.26508587965849	1	no
ENSMUST00000180478	0.683333333333333	2.06666666666667	0.0366666666666667	0.113333333333333	1.62803122261304	0.586270338188642	1	no
ENSMUST00000180479	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180482	0	0.333333333333333	0.001	0.00333333333333333	1.7369655941662	1	1	no
ENSMUST00000180483	8	10.6666666666667	0.25	0.316666666666667	0.341036917835068	1	1	no
ENSMUST00000180485	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180489	0	0.333333333333333	0.001	0.00333333333333333	1.7369655941662	1	1	no
ENSMUST00000180490	8	6.33333333333333	0.273333333333333	0.216666666666667	-0.335184191589625	0.492792527782993	1	no
ENSMUST00000180492	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180494	20.0566666666667	44.3233333333333	0.623333333333333	1.41333333333333	1.18102599467556	0.0605907530317966	0.75000087135454	no
ENSMUST00000180495	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180497	0	1.33333333333333	0.001	0.02	4.32192809488736	0.500049451338593	1	no
ENSMUST00000180505	0.666666666666667	4	0.0133333333333333	0.0633333333333333	2.24792751344359	0.157939112259479	1	no
ENSMUST00000180506	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180508	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180509	277.013333333333	276.65	4.01	3.97	-0.0144632293119626	0.0998261683623026	0.898060197747116	no
ENSMUST00000180511	7.66666666666667	5.33333333333333	0.163333333333333	0.113333333333333	-0.52724700286487	0.309731887067563	1	no
ENSMUST00000180512	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180515	0.673333333333333	2.74	0.0133333333333333	0.0533333333333333	2	0.426770714618657	1	no
ENSMUST00000180518	0.333333333333333	0.333333333333333	0.00333333333333333	0.00333333333333333	0	1	1	no
ENSMUST00000180519	4.40666666666667	2.28	0.05	0.0233333333333333	-1.09953567355092	0.467289353014567	1	no
ENSMUST00000180523	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180524	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180525	11.6666666666667	6.66666666666667	0.543333333333333	0.31	-0.809569343123045	0.0707924008789077	0.810316828347829	no
ENSMUST00000180527	7.33333333333333	9.66666666666667	0.113333333333333	0.153333333333333	0.436099114806675	0.999999999999997	1	no
ENSMUST00000180529	0	1.86333333333333	0.001	0.05	5.64385618977472	0.179417942981032	1	no
ENSMUST00000180530	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180533	1.33333333333333	2.58333333333333	0.03	0.0533333333333333	0.830074998557687	0.884154043378708	1	no
ENSMUST00000180537	4.43666666666667	8.28333333333333	0.0333333333333333	0.0566666666666667	0.765534746362979	0.549359497499188	1	no
ENSMUST00000180538	2	1.33333333333333	0.02	0.0166666666666667	-0.263034405833791	0.723680054169644	1	no
ENSMUST00000180547	3.33333333333333	6.8	0.0633333333333333	0.126666666666667	1	0.48760389908559	1	no
ENSMUST00000180550	7	6.66666666666667	0.123333333333333	0.123333333333333	0	0.69815121282153	1	no
ENSMUST00000180551	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180553	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	1	1	no
ENSMUST00000180558	4.24666666666667	0.98	0.05	0.01	-2.32192809488736	0.0630629414261341	0.764752409250982	no
ENSMUST00000180561	2.33333333333333	4	0.0366666666666667	0.0633333333333333	0.788495894806286	0.892375534252864	1	no
ENSMUST00000180562	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180563	1205.21333333333	1046.9	37.9733333333333	32.7633333333333	-0.212904501704693	0.00541880491005996	0.259722717901075	no
ENSMUST00000180567	11.99	15.6566666666667	0.64	0.793333333333333	0.309855262586787	0.999999999999997	1	no
ENSMUST00000180571	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180574	1	1.41666666666667	0.0266666666666667	0.04	0.584962500721155	1	1	no
ENSMUST00000180581	2	6.66666666666667	0.0666666666666667	0.213333333333333	1.67807190511263	0.32466914066354	1	no
ENSMUST00000180582	0	0.333333333333333	0.001	0.0233333333333333	4.54432051622381	0.999999999999998	1	no
ENSMUST00000180584	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180585	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180589	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180590	0.333333333333333	0.666666666666667	0.00333333333333333	0.00666666666666667	1	1	1	no
ENSMUST00000180592	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180593	4.33333333333333	4.33333333333333	0.19	0.186666666666667	-0.0255350921071349	0.810888816947652	1	no
ENSMUST00000180595	0	0.666666666666667	0.001	0.0266666666666667	4.73696559416621	0.678928453245554	1	no
ENSMUST00000180596	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180597	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180599	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180604	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180608	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180609	1	0.333333333333333	0.02	0.00333333333333333	-2.58496250072116	0.678026810404238	1	no
ENSMUST00000180610	17.33	58.05	0.136666666666667	0.43	1.65367525080517	0.0046915301065304	0.245352363539957	no
ENSMUST00000180612	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180613	81.3333333333333	127	0.51	0.806666666666667	0.661475394581943	0.316571493468004	1	no
ENSMUST00000180622	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180623	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180624	0	2.07333333333333	0.001	0.0333333333333333	5.05889368905357	0.299175226464608	1	no
ENSMUST00000180625	5	10.3333333333333	0.11	0.233333333333333	1.08488889758651	0.380166414301863	1	no
ENSMUST00000180630	14	6.66666666666667	0.646666666666667	0.31	-1.0607540310791	0.0268220168811948	0.58294344481402	no
ENSMUST00000180631	0.666666666666667	0	0.0233333333333333	0.001	-4.54432051622381	0.650182102422729	1	no
ENSMUST00000180632	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180633	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180634	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180635	0.756666666666667	0.556666666666667	0.02	0.0133333333333333	-0.58496250072116	0.78356353571338	1	no
ENSMUST00000180637	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180639	1.06	1.60333333333333	0.0233333333333333	0.03	0.36257007938471	1	1	no
ENSMUST00000180650	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180656	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180662	0	0.333333333333333	0.001	0.01	3.32192809488736	1	1	no
ENSMUST00000180666	39.6166666666667	60.18	0.343333333333333	0.516666666666667	0.589623878091022	0.514636949765934	1	no
ENSMUST00000180667	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	1	1	no
ENSMUST00000180671	22.72	22.3366666666667	0.416666666666667	0.406666666666667	-0.0350469470992008	0.408905063506316	1	no
ENSMUST00000180679	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	1	1	no
ENSMUST00000180681	45.6666666666667	61	0.45	0.6	0.415037499278844	0.884747040849478	1	no
ENSMUST00000180682	1.42666666666667	6.17666666666667	0.0333333333333333	0.143333333333333	2.10433665981473	0.231025123070948	1	no
ENSMUST00000180684	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180685	20.3733333333333	34.74	0.18	0.32	0.830074998557688	0.412416539669903	1	no
ENSMUST00000180689	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180695	0.14	0.333333333333333	0.01	0.0233333333333333	1.22239242133645	1	1	no
ENSMUST00000180696	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180700	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180703	0	0.666666666666667	0.001	0.00666666666666667	2.73696559416621	0.549697339864059	1	no
ENSMUST00000180705	9.57333333333333	20.8	0.43	0.953333333333333	1.14864408135513	0.200360800129033	1	no
ENSMUST00000180709	0.333333333333333	0.333333333333333	0.0166666666666667	0.0166666666666667	0	1	1	no
ENSMUST00000180713	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180718	0.666666666666667	1	0.0266666666666667	0.0466666666666667	0.807354922057603	1	1	no
ENSMUST00000180719	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180722	2	0	0.02	0.001	-4.32192809488736	0.156129509578669	1	no
ENSMUST00000180723	25.0733333333333	55.5166666666667	0.25	0.536666666666667	1.10209818761874	0.0480483115817914	0.698464476016923	no
ENSMUST00000180725	0.333333333333333	0	0.00666666666666667	0.001	-2.73696559416621	0.999999999999999	1	no
ENSMUST00000180731	0.333333333333333	0	0.00666666666666667	0.001	-2.73696559416621	1	1	no
ENSMUST00000180732	0.333333333333333	0.333333333333333	0.00333333333333333	0.00333333333333333	0	1	1	no
ENSMUST00000180733	3.33333333333333	3.99	0.0633333333333333	0.0733333333333333	0.211504105193712	0.999999999999994	1	no
ENSMUST00000180734	1.33333333333333	0.666666666666667	0.0166666666666667	0.01	-0.736965594166209	0.657180521238038	1	no
ENSMUST00000180735	1	1.33333333333333	0.0333333333333333	0.0433333333333333	0.37851162325373	1	1	no
ENSMUST00000180737	2	5	0.0266666666666667	0.0633333333333333	1.24792751344358	0.48389122271513	1	no
ENSMUST00000180740	1.33333333333333	1.54	0.0233333333333333	0.0233333333333333	0	0.999999999999997	1	no
ENSMUST00000180741	1	2.66666666666667	0.01	0.0266666666666667	1.41503749927885	0.676856258116261	1	no
ENSMUST00000180742	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180743	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180748	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180752	101.573333333333	193.49	1.62666666666667	3.09	0.925688191062641	0.0231845729625293	0.558264501479033	no
ENSMUST00000180757	1958.33333333333	2918.66666666667	15.3833333333333	23.0933333333333	0.586108282193589	0.285481802208875	1	no
ENSMUST00000180761	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180764	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180771	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000180772	0	0	0.001	0.001	0	1	1	notest
