Gene	RNA_log2FC	Meth_diff
MA_10428446g0010	-2.44452879598824	0
MA_10428453g0010	-1.49388403991017	0
MA_10428459g0010	-4.90507474257976	0
MA_10428481g0010	-1.0021487865767	0
MA_10428483g0010	-1.15853409165545	0
MA_10428484g0010	-1.2683176266406	0
MA_10428530g0010	-2.98868468677216	0
MA_10428531g0010	-1.09328147130574	0
MA_10428541g0010	-1.36480716316508	0
MA_10428555g0010	2.33368393663705	0
MA_10428563g0010	-1.35328089296372	0
MA_10428566g0010	-2.21959773076459	0
MA_10428569g0010	-1.2100160235343	0
MA_10428595g0010	-1.13750352374994	0
MA_10428599g0010	1.12983483339226	0
MA_10428603g0010	-4.40909313552959	0
MA_10428603g0020	-4.73989832794402	0
MA_10428610g0010	2.39969695314435	0
MA_10428611g0010	1.15084243128218	0
MA_10428616g0010	-3.19974613431754	0
MA_10428619g0010	1.55350265067375	0
MA_10428619g0020	-1.4189330329639	0
MA_10428648g0010	4.08119823784655	0
MA_10428660g0010	1.15900308311623	41.1315789473684
MA_10428664g0010	2.48324807763828	0
MA_10428669g0010	1.44044780157179	0
MA_10428671g0010	1.41023651301503	29.5974021879631
MA_10428692g0020	4.22921120717383	0
MA_10428700g0010	-1.05414562189635	0
MA_10428700g0020	-1.13020205645243	0
MA_10428716g0010	-1.27981157446337	0
MA_10428719g0030	-2.52659101985209	0
MA_10428725g0010	-1.29032173205474	0
MA_10428727g0010	1.44921910720355	0
MA_10428735g0010	1.84906130483589	0
MA_10428745g0010	-10.8559066668897	0
MA_10428752g0010	-1.56629544390553	0
MA_10428766g0010	3.96287668779751	0
MA_10428777g0010	-1.26824331541447	0
MA_10428779g0010	2.66293145894384	0
MA_10428784g0010	1.35368944392874	0
MA_10428792g0010	-2.3849080919403	0
MA_10428794g0010	-1.05754058120567	0
MA_10428802g0030	-1.37088025211647	0
MA_10428826g0010	-1.84987053674152	0
MA_10428833g0010	-2.18578097874799	0
MA_10428833g0020	-2.45488571862076	0
MA_10428846g0020	4.0911478880582	0
MA_10428851g0010	-4.56985560833095	0
MA_10428852g0010	1.60644222813161	0
MA_10428859g0010	-3.36621601268952	0
MA_10428894g0010	-1.37503943134692	0
MA_10428897g0020	1.12628209014087	0
MA_10428901g0010	-1.51523887846683	36.7841682127396
MA_10428904g0010	-3.20590429854788	0
MA_10428905g0010	-1.12361663825779	0
MA_10428916g0010	-1.11903006108381	0
MA_10428924g0010	-2.28626715029633	0
MA_10428924g0020	-1.80585437692291	0
MA_10428927g0020	-2.94975724522038	0
MA_10428939g0010	11.323805382128	0
MA_10428945g0010	1.45678629121104	34.0909090909091
MA_10428957g0010	-1.62688214384411	0
MA_10428975g0010	-1.17011437232844	0
MA_10428981g0020	-1.63340632425858	0
MA_10429005g0010	-1.86466191668214	0
MA_10429012g0010	-5.7987417917529	0
MA_10429022g0020	-1.23723700288708	0
MA_10429026g0010	-2.02571125610282	0
MA_10429028g0020	-1.66643974982708	0
MA_10429029g0010	1.90276111330799	0
MA_10429037g0010	4.82336724004623	0
MA_10429045g0010	-4.11103131238874	0
MA_10429049g0010	-1.4859644942	0.8876167114018585
MA_10429052g0010	11.2566018470094	0
MA_10429053g0040	-1.60368503503568	0
MA_10429068g0010	-1.54145710104386	38.3070504207623
MA_10429078g0010	-2.45465447837542	0
MA_10429093g0010	-1.07767305435177	0
MA_10429110g0010	-1.26335864339913	0
MA_10429110g0020	-1.25251141942178	0
MA_10429121g0010	2.89957569381188	0
MA_10429129g0010	1.9710683748305	0
MA_10429131g0010	-1.09688529455323	0
MA_10429143g0010	-10.7648715907361	0
MA_10429158g0010	2.08298936467103	0
MA_10429177g0010	5.86349081147459	0
MA_10429177g0020	10.3479903914736	0
MA_10429177g0030	10.4750578537867	0
MA_10429179g0010	2.22600367488883	0
MA_10429182g0020	-1.33921231193004	0
MA_10429185g0010	2.91299314093141	0
MA_10429200g0010	-2.00890289403713	0
MA_10429227g0010	2.24041132802025	0
MA_10429247g0010	-3.4374053123073	0
MA_10429249g0010	11.9018725208419	0
MA_10429254g0010	2.11232102486625	0
MA_10429284g0010	1.07738492315208	0
MA_10429303g0020	-2.08308174149456	0
MA_10429309g0010	4.99057674611337	0
MA_10429309g0020	10.0223678130285	0
MA_10429316g0010	4.05823776949651	0
MA_10429316g0020	2.50912255890156	0
MA_10429336g0010	1.14527262351633	0
MA_10429346g0010	1.20442224571875	0
MA_10429354g0010	-3.12532078188384	0
MA_10429357g0010	-1.23645617242288	0
MA_10429365g0010	-1.02851288828779	0
MA_10429367g0010	-1.33676246700987	0
MA_10429398g0010	-2.19340132634305	0
MA_10429436g0020	-5.361456459074	0
MA_10429446g0010	1.32027524746117	0
MA_10429451g0010	-1.11331710362682	0
MA_10429454g0010	1.66562237158998	0
MA_10429464g0010	-1.30619714806139	0
MA_10429468g0010	2.22497828913452	0
MA_10429479g0020	-3.3536369546147	28.8177098638456
MA_10429487g0020	-1.1364864669289	0
MA_10429497g0020	1.08946162737634	0
MA_10429505g0010	4.69008838103746	0
MA_10429511g0010	-5.98681843785551	0
MA_10429518g0010	1.8266070799987	0
MA_10429523g0010	-2.01103103712429	0
MA_10429555g0010	1.35804752069402	0
MA_10429589g0010	2.02051830612446	0
MA_10429595g0010	1.70787367031928	0
MA_10429596g0020	-1.98942214783248	0
MA_10429607g0010	4.65682270359049	0
MA_10429607g0020	4.84273426344938	0
MA_10429614g0010	1.54672207203207	0
MA_10429620g0010	-1.50608947940674	0
MA_10429627g0010	-1.08487789384505	0
MA_10429630g0030	1.50372456296171	0
MA_10429642g0010	10.2045711442492	0
MA_10429651g0020	-3.16310833990034	0
MA_10429662g0010	-1.15390701327385	0
MA_10429672g0010	-1.05270938757046	0
MA_10429702g0010	-2.32532667134923	0
MA_10429703g0020	3.1813610585996	0
MA_10429707g0010	-2.12383658354399	0
MA_10429726g0010	-1.10422060382668	0
MA_10429727g0020	-2.54975826665513	0
MA_10429735g0020	5.57399138290015	0
MA_10429742g0010	-2.41390995327312	0
MA_10429756g0010	11.4699809158522	0
MA_10429761g0010	-1.20704460026503	0
MA_10429769g0010	-7.80305478462398	0
MA_10429775g0010	-1.61197102648843	0
MA_10429775g0020	-1.06356498305838	0
MA_10429786g0010	1.10382979793876	0
MA_10429814g0010	5.94034078933228	0
MA_10429814g0020	7.40593919334239	0
MA_10429814g0030	13.8293924099465	0
MA_10429815g0020	-2.90042508983353	0
MA_10429825g0010	1.25835661893594	0
MA_10429835g0010	1.58043690199051	0
MA_10429865g0020	2.34491973751359	0
MA_10429870g0020	-3.1886615640239	0
MA_10429904g0010	1.46589344361344	0
MA_10429910g0010	1.11804873219724	0
MA_10429923g0030	1.12781012754609	0
MA_10429924g0040	-1.20408821841863	0
MA_10429931g0030	-2.15864507657631	0
MA_10429941g0010	2.39974177775518	0
MA_10429943g0030	1.9002782955129	0
MA_10429951g0010	-1.3519324565403	0
MA_10429959g0010	-1.17261139275516	0
MA_10429975g0010	-1.02392088029509	0
MA_10429984g0020	2.17188451962592	0
MA_10429985g0010	-3.31547307275007	0
MA_10429993g0010	1.63447834417747	0
MA_10429999g0010	-1.44965687605038	0
MA_10429999g0020	-1.49245155116088	0
MA_10430018g0010	-1.37459869695786	0
MA_10430026g0010	-1.92876086912011	0
MA_10430027g0010	1.34954384558507	0
MA_10430051g0010	-1.10219523314996	0
MA_10430052g0020	-5.8565170730934	0
MA_10430061g0010	-1.18553743029196	0
MA_10430061g0020	-1.74057602613803	0
MA_10430063g0010	2.14297397533115	0
MA_10430064g0010	1.1121624075126	0
MA_10430080g0010	-1.12700770629811	0
MA_10430110g0020	1.9509178239182	0
MA_10430113g0010	-1.3722185051361	0
MA_10430115g0010	1.25304561930276	0
MA_10430129g0020	6.49388721022448	0
MA_10430133g0020	-1.22456515524243	0
MA_10430139g0010	1.17407255652596	0
MA_10430145g0030	9.395177076918	0
MA_10430156g0010	-2.15891133719762	0
MA_10430191g0010	-2.04223457544287	0
MA_10430194g0010	-3.50475560914679	0
MA_10430199g0010	-2.12269132956132	0
MA_10430202g0010	-1.00597743695356	0
MA_10430236g0010	-12.314394422202	0
MA_10430239g0010	1.03455008732834	0
MA_10430246g0010	-2.72996220642844	0
MA_10430251g0010	-2.3034486742797	0
MA_10430252g0010	-1.61957864019972	0
MA_10430261g0010	-1.04806898405077	0
MA_10430268g0010	-3.79218604358644	0
MA_10430275g0010	-2.24652440596429	0
MA_10430295g0020	10.2761244052742	0
MA_10430307g0010	1.16371846516953	0
MA_10430341g0010	3.93536253443368	0
MA_10430342g0020	-1.27671839212441	0
MA_10430376g0010	1.23607476923032	0
MA_10430381g0010	-3.25930582141163	0
MA_10430386g0010	3.05299308761388	0
MA_10430387g0010	1.47639834228634	0
MA_10430415g0010	1.06211829137948	0
MA_10430428g0010	-1.75081231482527	0
MA_10430435g0020	2.42631809401409	0
MA_10430464g0010	-1.03527008452767	0
MA_10430465g0010	-1.01691419230447	6.428758599125932
MA_10430479g0010	-6.29768054864068	0
MA_10430480g0010	2.20614518935507	0
MA_10430484g0010	1.5854568867184	0
MA_10430487g0010	1.98919324504342	0
MA_10430490g0010	2.45792581151862	0
MA_10430496g0010	-1.42741597660733	80.0
MA_10430505g0010	-1.39824637204901	0
MA_10430509g0010	2.8317891403678	0
MA_10430521g0010	3.41850135458241	0
MA_10430523g0010	3.0957504546009	0
MA_10430527g0010	-1.2688211622521	0
MA_10430547g0020	-1.15525802942361	85.9375
MA_10430556g0020	-1.23855941610859	0
MA_10430558g0020	3.25550073314839	0
MA_10430565g0020	-1.15754127698648	0
MA_10430572g0010	-1.15520837145955	0
MA_10430578g0010	-6.57787307593484	0
MA_10430584g0010	-5.74550626586916	0
MA_10430592g0010	-1.10400469007602	0
MA_10430605g0020	-1.95744978553207	0
MA_10430608g0010	-1.05006211629287	0
MA_10430613g0010	-3.58763168749714	0
MA_10430616g0010	5.76548780731721	0
MA_10430662g0010	1.70800033534866	0
MA_10430692g0010	1.36340473086353	0
MA_10430703g0010	2.41593786913178	0
MA_10430728g0010	-2.21747693092233	0
MA_10430728g0020	2.05741324249894	0
MA_10430749g0010	3.15604520047894	0
MA_10430754g0010	-2.13681924923182	0
MA_10430769g0010	6.36065346415912	0
MA_10430772g0010	-1.14613561313085	0
MA_10430775g0010	-2.45157318782343	0
MA_10430790g0010	1.38090269271834	0
MA_10430798g0020	2.5574371409545	0
MA_10430806g0010	2.58316698705954	0
MA_10430813g0010	-1.47014824018612	44.00967792281536
MA_10430813g0020	-1.00898039028486	0
MA_10430816g0020	-1.40721655786585	0
MA_10430820g0010	-1.23669935835989	0
MA_10430838g0010	-11.2368114812494	0
MA_10430843g0010	2.18982455888002	0
MA_10430851g0010	1.83554075167572	0
MA_10430899g0010	3.62235274663443	0
MA_10430909g0010	-1.05439989333312	0
MA_10430920g0030	-2.28777987247552	0
MA_10430929g0010	1.94863649937639	0
MA_10430946g0010	-3.467605550083	0
MA_10430953g0010	1.26962216681219	0
MA_10430954g0010	2.89311720709256	0
MA_10430958g0010	1.41959218353828	0
MA_10430978g0010	-1.6639578273914	0
MA_10430994g0010	-2.12264024068812	0
MA_10431021g0020	-4.1926450779424	0
MA_10431025g0010	-1.25575184869068	0
MA_10431036g0010	1.20548264282636	0
MA_10431044g0010	2.11705303322587	26.1599041260058
MA_10431045g0030	-1.50987987089478	0
MA_10431080g0010	-1.7534005682491	0
MA_10431082g0010	-8.5571445565814	0
MA_10431130g0010	1.1432524150372	0
MA_10431143g0010	-1.19723635491871	0
MA_10431144g0010	1.70718593197286	0
MA_10431154g0020	2.94589259466054	0
MA_10431168g0010	-2.16852488262848	0
MA_10431174g0020	-2.76521805334428	0
MA_10431176g0010	-1.25021822224391	0
MA_10431198g0020	4.28567620899523	0
MA_10431199g0010	4.95158208589267	0
MA_10431201g0020	1.8314033661531	0
MA_10431216g0020	-1.61498243647141	0
MA_10431229g0010	1.29460115570871	0
MA_10431230g0010	-2.66500199864628	0
MA_10431230g0020	-4.08138832684066	44.2616529573051
MA_10431232g0010	3.51234812648553	0
MA_10431238g0010	-3.37508151758042	0
MA_10431241g0010	1.13436561087981	0
MA_10431268g0010	2.42256585942854	0
MA_10431270g0010	-1.07270744276779	0
MA_10431279g0010	4.30140391729234	0
MA_10431286g0010	1.19433031411059	0
MA_10431297g0020	3.0020713500197	0
MA_10431300g0010	1.01673265249168	0
MA_10431319g0010	2.39316011850418	0
MA_10431324g0020	3.4952924630115	0
MA_10431339g0010	6.67277027802594	0
MA_10431340g0010	-1.51929037571247	0
MA_10431371g0010	1.92864339413681	0
MA_10431376g0010	-1.13268248320382	0
MA_10431397g0020	-1.3908056931834	0
MA_10431400g0010	-4.0703893278914	0
MA_10431404g0010	-3.04807647880018	0
MA_10431427g0010	-2.71516122384785	0
MA_10431435g0010	1.73172048422075	0
MA_10431444g0010	4.72109918870718	0
MA_10431452g0010	-1.03656392127876	0
MA_10431457g0010	1.13642180155921	0
MA_10431462g0010	-1.19344880244234	0
MA_10431471g0010	-3.078656943875	0
MA_10431482g0010	-1.14264413687612	0
MA_10431493g0010	1.29489365969536	0
MA_10431500g0010	-1.39121148555259	0
MA_10431507g0020	5.01441905991297	0
MA_10431526g0010	3.16136298793889	0
MA_10431530g0010	-2.11576469277027	0
MA_10431532g0010	1.24100377353364	0
MA_10431551g0010	-1.44279929123659	0
MA_10431552g0010	-2.09928827664713	0
MA_10431570g0010	-1.05091644589519	0
MA_10431585g0010	4.39917109381982	0
MA_10431598g0010	1.35231163621074	0
MA_10431609g0010	-4.93545974780529	0
MA_10431615g0010	1.72859518918033	0
MA_10431617g0010	3.47719337843648	0
MA_10431618g0010	-2.31072574765794	0
MA_10431633g0010	1.07662128160291	0
MA_10431641g0010	-1.31407841603548	0
MA_10431642g0010	-1.41988550215407	0
MA_10431646g0010	-1.43357345071627	0
MA_10431647g0010	-1.03506855456572	0
MA_10431684g0010	1.40559395353139	0
MA_10431688g0010	11.2348174311173	0
MA_10431693g0010	9.35167543828141	0
MA_10431705g0020	-1.13084747945962	0
MA_10431712g0010	2.75633091903314	0
MA_10431725g0010	-1.12297404483351	0
MA_10431727g0010	-3.27589361714765	0
MA_10431741g0020	3.03739442501549	28.8977808143388
MA_10431743g0010	-10.2487182479336	0
MA_10431774g0010	-1.58539296321603	0
MA_10431780g0010	-1.24555840591549	0
MA_10431788g0010	12.8402534025782	0
MA_10431791g0010	-1.59842762921344	0
MA_10431795g0010	-4.0	0
MA_10431796g0010	-1.16330574251055	0
MA_10431815g0010	-1.30540967309883	0
MA_10431822g0010	-12.6111785289971	0
MA_10431877g0010	-1.4447761830128	0
MA_10431902g0010	-1.6337667065247	0
MA_10431903g0010	10.3516754382814	87.5
MA_10431905g0010	1.93515349805622	0
MA_10431907g0010	-11.0834793273318	0
MA_10431913g0010	-1.02073538648339	0
MA_10431921g0010	5.45152588309146	0
MA_10431923g0010	-1.12429313148577	0
MA_10431930g0010	-1.61191155724976	0
MA_10431939g0010	1.49037913206423	46.9367588932806
MA_10431946g0010	-1.15039862291086	0
MA_10431950g0020	3.1963972128035	0
MA_10431956g0010	-1.65938486115957	0
MA_10431970g0010	-1.05389823824261	0
MA_10431983g0010	1.06204433862951	0
MA_10431997g0010	1.80849946399854	0
MA_10432018g0020	5.51784830486262	0
MA_10432035g0010	1.229696368525	0
MA_10432046g0010	-1.11827053064181	0
MA_10432049g0010	-2.49242989419475	0
MA_10432056g0020	-2.56134994349921	0
MA_10432065g0010	1.68316812414371	0
MA_10432080g0010	2.46101092371114	0
MA_10432086g0010	4.31667746269787	0
MA_10432092g0010	1.7537338075471	0
MA_10432101g0010	-1.24195800401705	0
MA_10432110g0010	-3.59665566767466	0
MA_10432111g0020	4.6060967138105	0
MA_10432116g0010	4.78905410531466	0
MA_10432146g0010	1.15643820227035	0
MA_10432189g0020	-1.02307554263362	0
MA_10432194g0010	-1.31878637639798	0
MA_10432202g0010	2.98037119325107	0
MA_10432206g0010	-1.07404086387243	0
MA_10432212g0020	1.03159773787248	0
MA_10432226g0010	-1.12032428955132	0
MA_10432238g0020	2.90215267660186	0
MA_10432239g0010	1.12366476782357	40.3441973538079
MA_10432241g0010	-1.33091687811462	0
MA_10432243g0010	-1.18599775959111	0
MA_10432244g0010	-1.18839104846962	0
MA_10432248g0010	-1.28608728047	0
MA_10432251g0010	-1.07822471621513	0
MA_10432283g0010	-2.25533034615834	0
MA_10432283g0020	-2.05772796942661	0
MA_10432313g0010	1.29712061265726	0
MA_10432318g0010	-1.51367253142214	0
MA_10432320g0010	-1.21974981949235	0
MA_10432332g0010	-1.24859201725822	0
MA_10432355g0010	4.6582114827518	0
MA_10432359g0010	1.20556181455645	0
MA_10432359g0020	1.94922787412102	0
MA_10432363g0010	-1.09545694661807	0
MA_10432371g0010	-1.02437468768068	0
MA_10432372g0010	1.1876736704368	0
MA_10432379g0020	-5.85299758761332	0
MA_10432394g0010	11.1984450414524	0
MA_10432403g0010	3.24321145048543	0
MA_10432422g0010	-1.90582390791417	0
MA_10432427g0010	1.66131338685127	0
MA_10432432g0010	1.13386635794652	0
MA_10432433g0020	-1.69162018314979	0
MA_10432434g0010	-2.93340225127097	0
MA_10432436g0010	1.80716283164511	0
MA_10432442g0010	8.55927085768978	0
MA_10432442g0020	-10.1421070573025	0
MA_10432446g0010	-10.2992080183873	0
MA_10432446g0030	-1.98278676817266	0
MA_10432452g0010	3.40632028217774	0
MA_10432460g0010	2.36819682224608	0
MA_10432473g0010	-3.95716380208974	0
MA_10432481g0010	-1.08977670708859	0
MA_10432510g0010	1.33846125346414	0
MA_10432530g0010	9.93663793900257	0
MA_10432541g0010	-1.35030347970208	0
MA_10432545g0020	-1.43456329297869	0
MA_10432547g0010	1.07100387219856	0
MA_10432574g0010	-9.52486815355764	0
MA_10432580g0010	-1.29664255701392	0
MA_10432592g0010	1.40096616313737	0
MA_10432594g0020	-2.22892046433395	0
MA_10432604g0010	-1.00993122032992	0
MA_10432606g0010	2.22180679314051	0
MA_10432608g0010	2.05952770138673	0
MA_10432629g0020	-1.47790555734971	0
MA_10432642g0010	13.7020283509108	0
MA_10432685g0010	-1.12668554866236	0
MA_10432694g0010	-1.24429426689994	0
MA_10432716g0010	-2.76557290646272	0
MA_10432716g0020	-2.89334837424096	0
MA_10432716g0030	-3.70043971814109	0
MA_10432717g0010	-1.35505265042974	0
MA_10432722g0010	1.62313126239088	0
MA_10432726g0010	-1.13653319837037	0
MA_10432728g0010	-1.2618881150586	0
MA_10432728g0020	-1.04972005780291	0
MA_10432736g0010	1.07842449482255	0
MA_10432791g0010	1.27286173162072	0
MA_10432802g0010	2.46621622320441	0
MA_10432809g0020	-4.6627537835799	0
MA_10432812g0010	1.30490758963163	0
MA_10432865g0020	-4.07523653891708	0
MA_10432867g0010	9.1963972128035	0
MA_10432870g0010	1.32696425182482	0
MA_10432870g0020	1.38359294536316	0
MA_10432871g0010	-1.30791255719201	0
MA_10432911g0010	1.19480125514355	0
MA_10432927g0010	2.5287623619507	0
MA_10432937g0010	3.04337706253741	61.5
MA_10432942g0010	1.21421927475562	0
MA_10432950g0010	2.91271967441072	0
MA_10432952g0010	-1.23684162948885	0
MA_10432957g0010	-2.72280753116955	0
MA_10432961g0010	10.1163439612375	0
MA_10432964g0020	1.391315313108	0
MA_10432971g0010	1.5874671802407	0
MA_10432972g0020	6.09451759878429	0
MA_10432975g0010	11.6721306437699	0
MA_10432980g0010	-4.32516433239867	0
MA_10432987g0020	-3.20332815970953	0
MA_10433004g0010	3.70137592520892	0
MA_10433010g0010	1.31546835518654	0
MA_10433013g0010	-1.09713336940576	0
MA_10433023g0010	1.13507388252892	0
MA_10433033g0010	2.30310422059571	0
MA_10433049g0010	1.63187461285681	0
MA_10433052g0010	1.41182547874466	0
MA_10433075g0010	-1.38933275545758	0
MA_10433090g0010	4.4178525148859	0
MA_10433115g0020	-4.41413553298445	0
MA_10433116g0010	-1.12628052878344	0
MA_10433117g0010	-2.36356258359533	0
MA_10433142g0010	1.5377084389759	0
MA_10433157g0010	4.8224302425197	0
MA_10433174g0020	-2.45106814570266	0
MA_10433188g0010	4.81733901063023	0
MA_10433197g0010	-5.75802720969404	0
MA_10433213g0010	-1.8261212733364	0
MA_10433221g0010	-1.0732089699651	0
MA_10433227g0010	-4.01762318907389	26.8041237113402
MA_10433228g0010	-1.31617256591431	0
MA_10433230g0010	-1.52570236134591	0
MA_10433245g0010	1.47475939652438	0
MA_10433250g0020	-1.14874148805379	51.9083969465649
MA_10433259g0010	6.51081125403356	30.9323797807642
MA_10433262g0010	-2.54827852979249	0
MA_10433268g0010	3.59863743761823	0
MA_10433280g0010	11.1902362281768	0
MA_10433297g0010	-1.37076905525597	0
MA_10433299g0030	-1.12287835169225	0
MA_10433310g0010	1.86469207425652	0
MA_10433314g0010	1.59637745212198	0
MA_10433319g0010	2.48583461773428	0
MA_10433322g0010	-1.15885175904752	0
MA_10433324g0010	-1.58953006007064	0
MA_10433325g0010	1.67208116298737	0
MA_10433341g0010	2.94346744935633	0
MA_10433346g0010	-1.30485458152842	0
MA_10433370g0010	-1.53360716764432	0
MA_10433374g0010	-1.22632537585815	0
MA_10433385g0020	-1.04229297057707	0
MA_10433385g0030	-1.14415592484077	0
MA_10433398g0010	-1.68117781598046	0
MA_10433403g0010	-2.54564957669633	0
MA_10433406g0020	2.1671788781696	0
MA_10433417g0010	-1.22708920803785	0
MA_10433421g0010	7.10013667128545	0
MA_10433429g0010	-2.13355858783157	0
MA_10433440g0010	10.471675214392	0
MA_10433440g0030	8.4733675254845	0
MA_10433472g0010	2.19766999192522	0
MA_10433481g0010	-1.21126579682321	0
MA_10433482g0010	-2.15584981623059	0
MA_10433497g0010	-2.84569569488184	0
MA_10433511g0010	2.41164835827553	0
MA_10433517g0010	2.37336831997777	0
MA_10433535g0010	-2.16227142889888	0
MA_10433569g0010	-3.81913208983396	0
MA_10433573g0010	2.03038380311139	0
MA_10433599g0010	-1.45042037734233	0
MA_10433600g0010	-3.79675980681841	0
MA_10433602g0010	-2.68293679100018	0
MA_10433606g0010	2.9728693574206	0
MA_10433659g0010	1.3601719300275	0
MA_10433673g0010	4.78135971352466	0
MA_10433687g0020	-2.12916045517325	0
MA_10433688g0010	-2.08354873540149	0
MA_10433700g0010	-1.5016527714048	0
MA_10433706g0010	1.42534776805654	0
MA_10433716g0020	-1.50682911082851	0
MA_10433717g0010	-2.1569693463384	0
MA_10433720g0010	1.10243096244919	0
